Datum,Differenz in kWh,Kapazität in kWh,Laden/Einspeisen in kWh
2030-01-04 22:45:00,-8899.878663506028,538040.5904106573,8899.878663506028
2030-01-04 23:00:00,-9008.34797867679,547048.9383893341,9008.34797867679
2030-01-04 23:15:00,-8941.124993904861,555990.063383239,8941.124993904861
2030-01-04 23:30:00,-8862.713544175567,564852.7769274146,8862.713544175567
2030-01-04 23:45:00,-9170.691673072251,574023.4686004869,9170.691673072251
2030-01-05 00:00:00,-8427.400526288302,582450.8691267752,8427.400526288302
2030-01-05 00:15:00,-7809.4150946462705,590260.2842214215,7809.4150946462705
2030-01-05 00:30:00,-7367.038062149139,597627.3222835707,7367.038062149139
2030-01-05 00:45:00,-7145.520165883459,604772.8424494541,7145.520165883459
2030-01-05 01:00:00,-7419.34261387496,612192.1850633291,7419.34261387496
2030-01-05 01:15:00,-7623.705670881351,619815.8907342104,7623.705670881351
2030-01-05 01:30:00,-7702.566928217431,627518.4576624278,7702.566928217431
2030-01-05 01:45:00,-7502.661997446023,635021.1196598738,7502.661997446023
2030-01-05 02:00:00,-7125.18440852007,642146.3040683939,7125.18440852007
2030-01-05 02:15:00,-7089.284080623836,649235.5881490178,7089.284080623836
2030-01-05 02:30:00,-7355.80629388606,656591.3944429038,7355.80629388606
2030-01-05 02:45:00,-7287.18225831983,663878.5767012236,7287.18225831983
2030-01-05 03:00:00,-6942.232413357444,670820.8091145811,6942.232413357444
2030-01-05 03:15:00,-6977.008972738131,677797.8180873193,6977.008972738131
2030-01-05 03:30:00,-7054.554733674797,684852.372820994,7054.554733674797
2030-01-05 03:45:00,-6909.656012063604,691762.0288330576,6909.656012063604
2030-01-05 04:00:00,-7091.931860875404,698853.9606939331,7091.931860875404
2030-01-05 04:15:00,-7495.276690520803,706349.2373844539,7495.276690520803
2030-01-05 04:30:00,-7670.395559390674,714019.6329438445,7670.395559390674
2030-01-05 04:45:00,-7732.804357503075,721752.4373013476,7732.804357503075
2030-01-05 05:00:00,-8231.922482486349,729984.359783834,8231.922482486349
2030-01-05 05:15:00,-8278.256636601458,738262.6164204354,8278.256636601458
2030-01-05 05:30:00,-7935.142495403517,746197.7589158389,7935.142495403517
2030-01-05 05:45:00,-7565.707493977774,753763.4664098166,7565.707493977774
2030-01-05 06:00:00,-6908.888728155034,760672.3551379717,6908.888728155034
2030-01-05 06:15:00,-6786.061149219804,767458.4162871914,6786.061149219804
2030-01-05 06:30:00,-6403.806506597517,773862.222793789,6403.806506597517
2030-01-05 06:45:00,-5845.304617052312,779707.5274108413,5845.304617052312
2030-01-05 07:00:00,-4709.113004341943,784416.6404151833,4709.113004341943
2030-01-05 07:15:00,-4441.172296247369,788857.8127114306,4441.172296247369
2030-01-05 07:30:00,-4129.635104746401,792987.447816177,4129.635104746401
2030-01-05 07:45:00,-3622.4180896676116,796609.8659058446,3622.4180896676116
2030-01-05 08:00:00,-3171.790808208407,799781.656714053,3171.790808208407
2030-01-05 08:15:00,-2850.7605728029303,802632.417286856,2850.7605728029303
2030-01-05 08:30:00,-2289.6052529672925,804922.0225398233,2289.6052529672925
2030-01-05 08:45:00,-1725.4424784024995,806647.4650182258,1725.4424784024995
2030-01-05 09:00:00,-1689.6130379856477,808337.0780562115,1689.6130379856477
2030-01-05 09:15:00,-1431.5393596520735,809768.6174158636,1431.5393596520735
2030-01-05 09:30:00,-1114.6535782123028,810883.2709940758,1114.6535782123028
2030-01-05 09:45:00,-859.0220227152931,811742.2930167911,859.0220227152931
2030-01-05 10:00:00,-538.7523141955571,812281.0453309866,538.7523141955571
2030-01-05 10:15:00,-504.77420877706027,812785.8195397637,504.77420877706027
2030-01-05 10:30:00,-614.6950495573547,813400.5145893211,614.6950495573547
2030-01-05 10:45:00,-516.3807880044078,813916.8953773255,516.3807880044078
2030-01-05 11:00:00,-366.19892055524906,814283.0942978808,366.19892055524906
2030-01-05 11:15:00,-273.1275786623082,814556.2218765431,273.1275786623082
2030-01-05 11:30:00,30.71751980695626,814525.5043567362,-30.71751980695626
2030-01-05 11:45:00,242.6537206524481,814282.8506360837,-242.6537206524481
2030-01-05 12:00:00,227.96285487805653,814054.8877812057,-227.96285487805653
2030-01-05 12:15:00,478.5519402800019,813576.3358409257,-478.5519402800019
2030-01-05 12:30:00,983.4092657607398,812592.926575165,-983.4092657607398
2030-01-05 12:45:00,1329.5218804715914,811263.4046946934,-1329.5218804715914
2030-01-05 13:00:00,1481.905210161247,809781.4994845322,-1481.905210161247
2030-01-05 13:15:00,2047.255551482369,807734.2439330498,-2047.255551482369
2030-01-05 13:30:00,2760.17418771789,804974.069745332,-2760.17418771789
2030-01-05 13:45:00,3241.9028638536656,801732.1668814784,-3241.9028638536656
2030-01-05 14:00:00,3888.0732007169318,797844.0936807614,-3888.0732007169318
2030-01-05 14:15:00,4655.489869350105,793188.6038114113,-4655.489869350105
2030-01-05 14:30:00,5535.442587776934,787653.1612236344,-5535.442587776934
2030-01-05 14:45:00,6256.3320514177685,781396.8291722166,-6256.3320514177685
2030-01-05 15:00:00,7050.778528504083,774346.0506437125,-7050.778528504083
2030-01-05 15:15:00,7593.588401040535,766752.462242672,-7593.588401040535
2030-01-05 15:30:00,8400.87340969099,758351.588832981,-8400.87340969099
2030-01-05 15:45:00,9031.191848299573,749320.3969846814,-9031.191848299573
2030-01-05 16:00:00,9663.376505928825,739657.0204787526,-9663.376505928825
2030-01-05 16:15:00,10316.537900102303,729340.4825786502,-10316.537900102303
2030-01-05 16:30:00,10934.583223120306,718405.8993555299,-10934.583223120306
2030-01-05 16:45:00,11442.400248026694,706963.4991075032,-11442.400248026694
2030-01-05 17:00:00,12028.799657253861,694934.6994502493,-12028.799657253861
2030-01-05 17:15:00,12390.249519665007,682544.4499305843,-12390.249519665007
2030-01-05 17:30:00,12591.49262037094,669952.9573102134,-12591.49262037094
2030-01-05 17:45:00,12820.606429183394,657132.35088103,-12820.606429183394
2030-01-05 18:00:00,13072.767521887992,644059.583359142,-13072.767521887992
2030-01-05 18:15:00,13227.985786603884,630831.5975725381,-13227.985786603884
2030-01-05 18:30:00,13384.717336097243,617446.8802364408,-13384.717336097243
2030-01-05 18:45:00,13420.63631800706,604026.2439184338,-13420.63631800706
2030-01-05 19:00:00,13237.887976497219,590788.3559419366,-13237.887976497219
2030-01-05 19:15:00,13053.473156409553,577734.882785527,-13053.473156409553
2030-01-05 19:30:00,12911.896653192021,564822.986132335,-12911.896653192021
2030-01-05 19:45:00,12698.964811554035,552124.021320781,-12698.964811554035
2030-01-05 20:00:00,12426.411652891264,539697.6096678897,-12426.411652891264
2030-01-05 20:15:00,12342.89442568021,527354.7152422095,-12342.89442568021
2030-01-05 20:30:00,12087.357725026475,515267.357517183,-12087.357725026475
2030-01-05 20:45:00,11749.908740130366,503517.44877705263,-11749.908740130366
2030-01-05 21:00:00,11347.576994575431,492169.8717824772,-11347.576994575431
2030-01-05 21:15:00,11099.851297361281,481070.02048511594,-11099.851297361281
2030-01-05 21:30:00,10765.285152992055,470304.7353321239,-10765.285152992055
2030-01-05 21:45:00,10347.469093297803,459957.2662388261,-10347.469093297803
2030-01-05 22:00:00,10030.104957660325,449927.1612811658,-10030.104957660325
2030-01-05 22:15:00,9708.394690666259,440218.76659049955,-9708.394690666259
2030-01-05 22:30:00,9338.243511648961,430880.5230788506,-9338.243511648961
2030-01-05 22:45:00,8898.423814119917,421982.0992647307,-8898.423814119917
2030-01-05 23:00:00,8328.805114137358,413653.29415059334,-8328.805114137358
2030-01-05 23:15:00,8045.310903177983,405607.98324741534,-8045.310903177983
2030-01-05 23:30:00,7853.0121729088405,397754.9710745065,-7853.0121729088405
2030-01-05 23:45:00,7521.574887327827,390233.3961871787,-7521.574887327827
2030-01-06 00:00:00,6932.770713650269,383300.6254735284,-6932.770713650269
2030-01-06 00:15:00,6474.6561979067465,376825.96927562164,-6474.6561979067465
2030-01-06 00:30:00,6017.1753027487775,370808.79397287284,-6017.1753027487775
2030-01-06 00:45:00,5607.008081521521,365201.7858913513,-5607.008081521521
2030-01-06 01:00:00,5151.816284073195,360049.9696072781,-5151.816284073195
2030-01-06 01:15:00,4863.021633826138,355186.947973452,-4863.021633826138
2030-01-06 01:30:00,4651.350052921738,350535.59792053024,-4651.350052921738
2030-01-06 01:45:00,4356.411895728665,346179.1860248016,-4356.411895728665
2030-01-06 02:00:00,3878.46009030228,342300.7259344993,-3878.46009030228
2030-01-06 02:15:00,3571.8753469695293,338728.85058752977,-3571.8753469695293
2030-01-06 02:30:00,3190.8983200070707,335537.9522675227,-3190.8983200070707
2030-01-06 02:45:00,2835.3524608845673,332702.59980663814,-2835.3524608845673
2030-01-06 03:00:00,2613.674909873389,330088.92489676474,-2613.674909873389
2030-01-06 03:15:00,2521.6712060606897,327567.25369070406,-2521.6712060606897
2030-01-06 03:30:00,2361.695911891329,325205.5577788127,-2361.695911891329
2030-01-06 03:45:00,2041.4478499711495,323164.1099288416,-2041.4478499711495
2030-01-06 04:00:00,1959.4647642256841,321204.6451646159,-1959.4647642256841
2030-01-06 04:15:00,1722.195189734608,319482.44997488125,-1722.195189734608
2030-01-06 04:30:00,1411.6403399352912,318070.80963494594,-1411.6403399352912
2030-01-06 04:45:00,1254.9197861841221,316815.88984876184,-1254.9197861841221
2030-01-06 05:00:00,1266.6234055109453,315549.2664432509,-1266.6234055109453
2030-01-06 05:15:00,1092.9997410448796,314456.266702206,-1092.9997410448796
2030-01-06 05:30:00,970.2673049493314,313485.99939725664,-970.2673049493314
2030-01-06 05:45:00,801.4331418983766,312684.5662553583,-801.4331418983766
2030-01-06 06:00:00,1036.4529499351029,311648.1133054232,-1036.4529499351029
2030-01-06 06:15:00,1238.7242589870839,310409.3890464361,-1238.7242589870839
2030-01-06 06:30:00,1124.7454349488162,309284.6436114873,-1124.7454349488162
2030-01-06 06:45:00,1277.019688491444,308007.6239229959,-1277.019688491444
2030-01-06 07:00:00,1613.1646940511837,306394.4592289447,-1613.1646940511837
2030-01-06 07:15:00,1622.7363243681175,304771.72290457657,-1622.7363243681175
2030-01-06 07:30:00,1524.8314293540461,303246.89147522254,-1524.8314293540461
2030-01-06 07:45:00,1511.1175286067737,301735.77394661575,-1511.1175286067737
2030-01-06 08:00:00,1543.9467596738723,300191.82718694187,-1543.9467596738723
2030-01-06 08:15:00,1448.485637069938,298743.34154987196,-1448.485637069938
2030-01-06 08:30:00,1070.3540167576575,297672.98753311427,-1070.3540167576575
2030-01-06 08:45:00,713.1785751675707,296959.8089579467,-713.1785751675707
2030-01-06 09:00:00,463.8613415018008,296495.9476164449,-463.8613415018008
2030-01-06 09:15:00,215.89163077960256,296280.0559856653,-215.89163077960256
2030-01-06 09:30:00,-82.96296178893317,296363.0189474542,82.96296178893317
2030-01-06 09:45:00,-504.59040962773724,296867.60935708194,504.59040962773724
2030-01-06 10:00:00,-1021.9383764137128,297889.54773349565,1021.9383764137128
2030-01-06 10:15:00,-1070.4599262010197,298960.0076596967,1070.4599262010197
2030-01-06 10:30:00,-1079.7874998275547,300039.79515952425,1079.7874998275547
2030-01-06 10:45:00,-1212.507025494724,301252.30218501895,1212.507025494724
2030-01-06 11:00:00,-1423.4342029297295,302675.7363879487,1423.4342029297295
2030-01-06 11:15:00,-1522.8483946920242,304198.5847826407,1522.8483946920242
2030-01-06 11:30:00,-1771.2302375615182,305969.8150202022,1771.2302375615182
2030-01-06 11:45:00,-2189.3341295483515,308159.14914975053,2189.3341295483515
2030-01-06 12:00:00,-1938.1353556737267,310097.28450542426,1938.1353556737267
2030-01-06 12:15:00,-1923.0492883492225,312020.3337937735,1923.0492883492225
2030-01-06 12:30:00,-2121.1205846113116,314141.4543783848,2121.1205846113116
2030-01-06 12:45:00,-2457.7909529275275,316599.24533131236,2457.7909529275275
2030-01-06 13:00:00,-2523.237706806274,319122.48303811863,2523.237706806274
2030-01-06 13:15:00,-2408.948570979461,321531.4316090981,2408.948570979461
2030-01-06 13:30:00,-2163.978777798384,323695.41038689646,2163.978777798384
2030-01-06 13:45:00,-1645.6372772553295,325341.04766415176,1645.6372772553295
2030-01-06 14:00:00,-754.9570175022054,326096.004681654,754.9570175022054
2030-01-06 14:15:00,-114.33917837759509,326210.3438600316,114.33917837759509
2030-01-06 14:30:00,418.78927606908474,325791.5545839625,-418.78927606908474
2030-01-06 14:45:00,1135.9361676587796,324655.6184163037,-1135.9361676587796
2030-01-06 15:00:00,1782.4680815935026,322873.1503347102,-1782.4680815935026
2030-01-06 15:15:00,2446.8564390372994,320426.2938956729,-2446.8564390372994
2030-01-06 15:30:00,3169.8831380132233,317256.41075765964,-3169.8831380132233
2030-01-06 15:45:00,3816.5889144312405,313439.8218432284,-3816.5889144312405
2030-01-06 16:00:00,4309.22663723141,309130.595205997,-4309.22663723141
2030-01-06 16:15:00,4925.170461207448,304205.42474478955,-4925.170461207448
2030-01-06 16:30:00,5427.376731089062,298778.04801370046,-5427.376731089062
2030-01-06 16:45:00,5927.394711271685,292850.6533024288,-5927.394711271685
2030-01-06 17:00:00,6384.247854278488,286466.4054481503,-6384.247854278488
2030-01-06 17:15:00,6469.332050370087,279997.0733977802,-6469.332050370087
2030-01-06 17:30:00,6646.730433240877,273350.3429645393,-6646.730433240877
2030-01-06 17:45:00,6679.320365338357,266671.02259920095,-6679.320365338357
2030-01-06 18:00:00,6742.716018109193,259928.30658109175,-6742.716018109193
2030-01-06 18:15:00,6804.40589874193,253123.9006823498,-6804.40589874193
2030-01-06 18:30:00,6967.761287972884,246156.13939437692,-6967.761287972884
2030-01-06 18:45:00,6725.222271423378,239430.91712295354,-6725.222271423378
2030-01-06 19:00:00,6595.236034290294,232835.68108866326,-6595.236034290294
2030-01-06 19:15:00,6508.813542750557,226326.8675459127,-6508.813542750557
2030-01-06 19:30:00,6474.9512432314,219851.91630268132,-6474.9512432314
2030-01-06 19:45:00,6260.473468743747,213591.44283393756,-6260.473468743747
2030-01-06 20:00:00,5790.261049066983,207801.18178487057,-5790.261049066983
2030-01-06 20:15:00,5585.414356467276,202215.76742840328,-5585.414356467276
2030-01-06 20:30:00,5585.440581552733,196630.32684685054,-5585.440581552733
2030-01-06 20:45:00,5341.018679307228,191289.30816754332,-5341.018679307228
2030-01-06 21:00:00,5209.569318166203,186079.7388493771,-5209.569318166203
2030-01-06 21:15:00,4935.418222233458,181144.32062714366,-4935.418222233458
2030-01-06 21:30:00,5059.199898108769,176085.12072903488,-5059.199898108769
2030-01-06 21:45:00,4865.274897133708,171219.84583190118,-4865.274897133708
2030-01-06 22:00:00,5106.309397813882,166113.5364340873,-5106.309397813882
2030-01-06 22:15:00,4897.526866984621,161216.00956710268,-4897.526866984621
2030-01-06 22:30:00,4937.68852794429,156278.32103915839,-4937.68852794429
2030-01-06 22:45:00,5002.356335316657,151275.96470384172,-5002.356335316657
2030-01-06 23:00:00,4733.683702090153,146542.28100175157,-4733.683702090153
2030-01-06 23:15:00,4615.942788559076,141926.3382131925,-4615.942788559076
2030-01-06 23:30:00,4479.801689475969,137446.53652371652,-4479.801689475969
2030-01-06 23:45:00,4429.048046466509,133017.48847725,-4429.048046466509
2030-01-07 00:00:00,4397.602116872491,128619.88636037751,-4397.602116872491
2030-01-07 00:15:00,4271.014370695442,124348.87198968207,-4271.014370695442
2030-01-07 00:30:00,4192.569783201498,120156.30220648057,-4192.569783201498
2030-01-07 00:45:00,4142.423596454219,116013.87861002635,-4142.423596454219
2030-01-07 01:00:00,4058.6684870444988,111955.21012298185,-4058.6684870444988
2030-01-07 01:15:00,4049.3605390334797,107905.84958394837,-4049.3605390334797
2030-01-07 01:30:00,3831.6578065354624,104074.1917774129,-3831.6578065354624
2030-01-07 01:45:00,3603.659086571908,100470.53269084099,-3603.659086571908
2030-01-07 02:00:00,3424.987273028797,97045.54541781219,-3424.987273028797
2030-01-07 02:15:00,3259.7901539470167,93785.75526386517,-3259.7901539470167
2030-01-07 02:30:00,3128.978536906232,90656.77672695894,-3128.978536906232
2030-01-07 02:45:00,3141.897366985284,87514.87935997365,-3141.897366985284
2030-01-07 03:00:00,2932.924928597191,84581.95443137646,-2932.924928597191
2030-01-07 03:15:00,2817.8800360555542,81764.0743953209,-2817.8800360555542
2030-01-07 03:30:00,2631.6202332320336,79132.45416208886,-2631.6202332320336
2030-01-07 03:45:00,2548.1112103398827,76584.34295174899,-2548.1112103398827
2030-01-07 04:00:00,2560.200661216253,74024.14229053273,-2560.200661216253
2030-01-07 04:15:00,2626.8175621873725,71397.32472834537,-2626.8175621873725
2030-01-07 04:30:00,2688.7935079394974,68708.53122040587,-2688.7935079394974
2030-01-07 04:45:00,2677.827014854638,66030.70420555123,-2677.827014854638
2030-01-07 05:00:00,2706.6041951299794,63324.10001042125,-2706.6041951299794
2030-01-07 05:15:00,2765.811719080337,60558.28829134091,-2765.811719080337
2030-01-07 05:30:00,2825.20757314583,57733.08071819508,-2825.20757314583
2030-01-07 05:45:00,2790.9951413054987,54942.085576889585,-2790.9951413054987
2030-01-07 06:00:00,2833.5094248079386,52108.576152081645,-2833.5094248079386
2030-01-07 06:15:00,2825.5454368016344,49283.03071528001,-2825.5454368016344
2030-01-07 06:30:00,2915.7225609113702,46367.30815436864,-2915.7225609113702
2030-01-07 06:45:00,2944.8501644303105,43422.45798993833,-2944.8501644303105
2030-01-07 07:00:00,3218.126961371536,40204.3310285668,-3218.126961371536
2030-01-07 07:15:00,3389.5261765455853,36814.80485202121,-3389.5261765455853
2030-01-07 07:30:00,3602.00796865745,33212.79688336376,-3602.00796865745
2030-01-07 07:45:00,3729.2797411495103,29483.517142214245,-3729.2797411495103
2030-01-07 08:00:00,3836.016248538257,25647.500893675988,-3836.016248538257
2030-01-07 08:15:00,4184.866773807178,21462.63411986881,-4184.866773807178
2030-01-07 08:30:00,4323.438134036358,17139.19598583245,-4323.438134036358
2030-01-07 08:45:00,4326.826836970002,12812.36914886245,-4326.826836970002
2030-01-07 09:00:00,4417.5800524951555,8394.789096367294,-4417.5800524951555
2030-01-07 09:15:00,4384.949935501898,4009.8391608653965,-4384.949935501898
2030-01-07 09:30:00,4204.785607075708,4009.8391608653965,-4009.8391608653965
2030-01-07 09:45:00,4029.4262207280244,0.0,0.0
2030-01-07 10:00:00,3930.8801048079295,0.0,0.0
2030-01-07 10:15:00,3535.3414663690783,0.0,0.0
2030-01-07 10:30:00,3207.767770548775,0.0,0.0
2030-01-07 10:45:00,2861.364273218702,0.0,0.0
2030-01-07 11:00:00,2573.801522906393,0.0,0.0
