,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
280,2030-01-03 22:00:00,17156.379267725002,0.0,-3850.0289623820645,21006.408230107067
281,2030-01-03 22:15:00,17450.593424379207,0.0,-3307.5834092156583,20758.176833594865
282,2030-01-03 22:30:00,17500.524640550193,0.0,-2889.6073814566153,20390.13202200681
283,2030-01-03 22:45:00,17662.71861052393,0.0,-2409.2815144789784,20072.00012500291
284,2030-01-03 23:00:00,17941.598970040824,0.0,-2031.3916501941858,19972.99062023501
285,2030-01-03 23:15:00,18307.24656330201,0.0,-1354.7042333485806,19661.95079665059
286,2030-01-03 23:30:00,18543.030849898674,0.0,-1023.5269851000412,19566.557834998715
287,2030-01-03 23:45:00,18338.185179076536,0.0,-956.263628592671,19294.448807669207
288,2030-01-04 00:00:00,18391.47169056323,0.0,-561.2300908418438,18952.701781405074
289,2030-01-04 00:15:00,18656.58916966532,0.0,-171.2863005231302,18827.87547018845
290,2030-01-04 00:30:00,18860.890989748736,-393.89176311332267,0.0,18466.999226635413
291,2030-01-04 00:45:00,18938.24297157289,-521.9819936026652,0.0,18416.260977970225
292,2030-01-04 01:00:00,19049.588817247815,-692.0507326561528,0.0,18357.538084591662
293,2030-01-04 01:15:00,19244.50106816531,-984.1700820339502,0.0,18260.33098613136
294,2030-01-04 01:30:00,19349.774353263474,-1092.8490201006753,0.0,18256.9253331628
295,2030-01-04 01:45:00,19421.72834873595,-1188.164039572137,0.0,18233.564309163812
296,2030-01-04 02:00:00,19372.77155371312,-1275.5717378281006,0.0,18097.19981588502
297,2030-01-04 02:15:00,19458.53958273148,-1356.255891222645,0.0,18102.283691508834
298,2030-01-04 02:30:00,19452.12478789738,-1274.8907868310998,0.0,18177.23400106628
299,2030-01-04 02:45:00,19071.658838094878,-863.7913210780353,0.0,18207.867517016843
300,2030-01-04 03:00:00,18517.937170344496,-196.12707601764123,0.0,18321.810094326855
301,2030-01-04 03:15:00,18634.182858024025,-110.21169540573828,0.0,18523.971162618287
302,2030-01-04 03:30:00,18717.013264149256,-2.6759490219810687,0.0,18714.337315127275
303,2030-01-04 03:45:00,18762.39671814733,143.10431077926478,0.0,18905.501028926596
304,2030-01-04 04:00:00,18675.737394558088,624.4270740841384,0.0,19300.164468642226
305,2030-01-04 04:15:00,19127.490914662245,341.1150394452088,0.0,19468.605954107454
306,2030-01-04 04:30:00,19404.73404093204,249.4536572838624,0.0,19654.1876982159
307,2030-01-04 04:45:00,19634.83012582495,253.00850689255094,0.0,19887.8386327175
308,2030-01-04 05:00:00,20521.47737356879,-148.96808298992983,0.0,20372.50929057886
