,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
223,2030-01-03 07:45:00,4398.119973771762,377019.6507090426,4398.119973771762
224,2030-01-03 08:00:00,4716.56742375925,372303.08328528336,4716.56742375925
225,2030-01-03 08:15:00,4924.072279544156,367379.0110057392,4924.072279544156
226,2030-01-03 08:30:00,5195.659663691533,362183.3513420477,5195.659663691533
227,2030-01-03 08:45:00,5242.678345454742,356940.67299659294,5242.678345454742
228,2030-01-03 09:00:00,5255.754874447623,351684.91812214535,5255.754874447623
229,2030-01-03 09:15:00,5579.01134492482,346105.90677722055,5579.01134492482
230,2030-01-03 09:30:00,5897.434240911714,340208.4725363088,5897.434240911714
231,2030-01-03 09:45:00,5992.862052574883,334215.61048373394,5992.862052574883
232,2030-01-03 10:00:00,6211.859456324377,328003.75102740957,6211.859456324377
233,2030-01-03 10:15:00,6459.746170372573,321544.004857037,6459.746170372573
234,2030-01-03 10:30:00,6462.683335253323,315081.32152178366,6462.683335253323
235,2030-01-03 10:45:00,6844.970894615219,308236.35062716843,6844.970894615219
236,2030-01-03 11:00:00,7171.6084772253125,301064.74214994314,7171.6084772253125
237,2030-01-03 11:15:00,7057.962548810221,294006.7796011329,7057.962548810221
238,2030-01-03 11:30:00,7595.452356029487,286411.3272451034,7595.452356029487
239,2030-01-03 11:45:00,7752.137407305443,278659.189837798,7752.137407305443
240,2030-01-03 12:00:00,7945.946094434363,270713.24374336365,7945.946094434363
241,2030-01-03 12:15:00,8476.14670486721,262237.09703849646,8476.14670486721
242,2030-01-03 12:30:00,8505.040622736955,253732.0564157595,8505.040622736955
243,2030-01-03 12:45:00,8084.286680031017,245647.76973572848,8084.286680031017
244,2030-01-03 13:00:00,7784.306236027316,237863.46349970117,7784.306236027316
245,2030-01-03 13:15:00,7271.934871275675,230591.5286284255,7271.934871275675
246,2030-01-03 13:30:00,6705.382073441357,223886.14655498415,6705.382073441357
247,2030-01-03 13:45:00,5778.464632111703,218107.68192287243,5778.464632111703
248,2030-01-03 14:00:00,5372.4786440870175,212735.20327878543,5372.4786440870175
249,2030-01-03 14:15:00,5965.046623670365,206770.15665511508,5965.046623670365
250,2030-01-03 14:30:00,6732.955104359979,200037.2015507551,6732.955104359979
251,2030-01-03 14:45:00,7537.20270710373,192499.99884365138,7537.20270710373
252,2030-01-03 15:00:00,8263.787239099178,184236.2116045522,8263.787239099178
253,2030-01-03 15:15:00,8623.812182812073,175612.39942174012,8623.812182812073
254,2030-01-03 15:30:00,8392.444404039772,167219.95501770035,8392.444404039772
255,2030-01-03 15:45:00,7739.275940095673,159480.67907760467,7739.275940095673
256,2030-01-03 16:00:00,7510.254588676329,151970.42448892834,7510.254588676329
257,2030-01-03 16:15:00,7466.547343028713,144503.87714589963,7466.547343028713
258,2030-01-03 16:30:00,7505.506237274509,136998.37090862513,7505.506237274509
259,2030-01-03 16:45:00,7063.191586863264,129935.17932176187,7063.191586863264
260,2030-01-03 17:00:00,6890.586742598594,123044.59257916328,6890.586742598594
261,2030-01-03 17:15:00,6685.141836158431,116359.45074300484,6685.141836158431
262,2030-01-03 17:30:00,6779.783728048014,109579.66701495682,6779.783728048014
263,2030-01-03 17:45:00,6821.9499569391155,102757.7170580177,6821.9499569391155
264,2030-01-03 18:00:00,6212.509809326248,96545.20724869145,6212.509809326248
265,2030-01-03 18:15:00,6094.962189613803,90450.24505907766,6094.962189613803
266,2030-01-03 18:30:00,5873.948704040371,84576.29635503728,5873.948704040371
267,2030-01-03 18:45:00,5550.8793555739685,79025.41699946331,5550.8793555739685
268,2030-01-03 19:00:00,4831.0878137909385,74194.32918567237,4831.0878137909385
269,2030-01-03 19:15:00,3975.6006620605003,70218.72852361186,3975.6006620605003
270,2030-01-03 19:30:00,3636.583342852602,66582.14518075925,3636.583342852602
271,2030-01-03 19:45:00,3381.8875015427257,63200.25767921653,3381.8875015427257
272,2030-01-03 20:00:00,2637.390205882555,60562.86747333397,2637.390205882555
273,2030-01-03 20:15:00,1823.2264886878584,58739.64098464612,1823.2264886878584
274,2030-01-03 20:30:00,863.5495848654755,57876.09139978064,863.5495848654755
275,2030-01-03 20:45:00,124.41337400593329,57751.67802577471,124.41337400593329
276,2030-01-03 21:00:00,-257.61593306780196,58009.29395884251,-257.61593306780196
277,2030-01-03 21:15:00,-966.9928528799064,58976.28681172241,-966.9928528799064
278,2030-01-03 21:30:00,-1370.9426615154152,60347.22947323783,-1370.9426615154152
279,2030-01-03 21:45:00,-1676.4750096578355,62023.704482895664,-1676.4750096578355
280,2030-01-03 22:00:00,-1835.8675358996297,63859.5720187953,-1835.8675358996297
281,2030-01-03 22:15:00,-2439.1177101795947,66298.68972897489,-2439.1177101795947
282,2030-01-03 22:30:00,-2798.868286595931,69097.55801557082,-2798.868286595931
283,2030-01-03 22:45:00,-3265.6079423132833,72363.1659578841,-3265.6079423132833
284,2030-01-03 23:00:00,-3853.077887489413,76216.24384537352,-3853.077887489413
285,2030-01-03 23:15:00,-4512.443745652112,80728.68759102563,-4512.443745652112
286,2030-01-03 23:30:00,-4848.4543520392435,85577.14194306488,-4848.4543520392435
287,2030-01-03 23:45:00,-4686.619099046424,90263.7610421113,-4686.619099046424
288,2030-01-04 00:00:00,-5072.43974152919,95336.2007836405,-5072.43974152919
289,2030-01-04 00:15:00,-5485.919735549847,100822.12051919034,-5485.919735549847
290,2030-01-04 00:30:00,-6056.753178735806,106878.87369792614,-6056.753178735806
291,2030-01-04 00:45:00,-6199.078494398371,113077.95219232452,-6199.078494398371
292,2030-01-04 01:00:00,-6432.117421321145,119510.06961364567,-6432.117421321145
293,2030-01-04 01:15:00,-6684.032919253688,126194.10253289936,-6684.032919253688
294,2030-01-04 01:30:00,-6807.25169169244,133001.3542245918,-6807.25169169244
295,2030-01-04 01:45:00,-6918.62969095347,139919.98391554528,-6918.62969095347
296,2030-01-04 02:00:00,-6989.73360220161,146909.7175177469,-6989.73360220161
297,2030-01-04 02:15:00,-7106.009639977643,154015.72715772456,-7106.009639977643
298,2030-01-04 02:30:00,-7067.132520211137,161082.8596779357,-7067.132520211137
299,2030-01-04 02:45:00,-6554.961899397984,167637.82157733367,-6554.961899397984
300,2030-01-04 03:00:00,-5851.6023012912465,173489.42387862492,-5851.6023012912465
301,2030-01-04 03:15:00,-5814.357724549069,179303.781603174,-5814.357724549069
302,2030-01-04 03:30:00,-5785.902689629991,185089.68429280398,-5785.902689629991
303,2030-01-04 03:45:00,-5761.309426977685,190850.99371978166,-5761.309426977685
304,2030-01-04 04:00:00,-5452.464667745575,196303.45838752724,-5452.464667745575
305,2030-01-04 04:15:00,-5868.908184558386,202172.36657208562,-5868.908184558386
306,2030-01-04 04:30:00,-6027.733245302796,208200.09981738843,-6027.733245302796
307,2030-01-04 04:45:00,-6080.7388481267735,214280.8386655152,-6080.7388481267735
308,2030-01-04 05:00:00,-6612.445769293674,220893.28443480888,-6612.445769293674
309,2030-01-04 05:15:00,-6813.821987606043,227707.10642241492,-6813.821987606043
310,2030-01-04 05:30:00,-6890.2271508936865,234597.3335733086,-6890.2271508936865
311,2030-01-04 05:45:00,-7126.950585839997,241724.2841591486,-7126.950585839997
312,2030-01-04 06:00:00,-7626.482650839545,249350.76680998816,-7626.482650839545
313,2030-01-04 06:15:00,-8174.571856474835,257525.33866646298,-8174.571856474835
314,2030-01-04 06:30:00,-8122.228621060851,265647.5672875238,-8122.228621060851
315,2030-01-04 06:45:00,-7984.439165285792,273632.0064528096,-7984.439165285792
316,2030-01-04 07:00:00,-7740.838733608405,281372.84518641804,-7740.838733608405
317,2030-01-04 07:15:00,-7526.182567210391,288899.02775362844,-7526.182567210391
318,2030-01-04 07:30:00,-7328.234360734095,296227.26211436256,-7328.234360734095
319,2030-01-04 07:45:00,-7120.764911707585,303348.02702607017,-7120.764911707585
320,2030-01-04 08:00:00,-6796.837598293572,310144.8646243637,-6796.837598293572
321,2030-01-04 08:15:00,-6755.506001199417,316900.37062556314,-6755.506001199417
322,2030-01-04 08:30:00,-6793.039750687676,323693.4103762508,-6793.039750687676
323,2030-01-04 08:45:00,-6944.337883173252,330637.74825942406,-6944.337883173252
324,2030-01-04 09:00:00,-7160.788641300682,337798.53690072475,-7160.788641300682
325,2030-01-04 09:15:00,-7313.964106337,345112.50100706174,-7313.964106337
326,2030-01-04 09:30:00,-7474.8989011261765,352587.3999081879,-7474.8989011261765
327,2030-01-04 09:45:00,-7769.008885785584,360356.4087939735,-7769.008885785584
328,2030-01-04 10:00:00,-7854.1404798625335,368210.549273836,-7854.1404798625335
329,2030-01-04 10:15:00,-8050.535051014278,376261.0843248503,-8050.535051014278
330,2030-01-04 10:30:00,-8174.793437093551,384435.87776194385,-8174.793437093551
