,Datum,Gesamtverbrauch,Year,Time,Month,Year Month,Year Month Day,Day,Weekday,Week
4243,2030-02-14 04:45:00,3174.891520000001,2030,04:45:00,Feb,2030 02,2030 02 14,14,4,06
4244,2030-02-14 05:00:00,3228.696576000001,2030,05:00:00,Feb,2030 02,2030 02 14,14,4,06
4245,2030-02-14 05:15:00,3271.229440000001,2030,05:15:00,Feb,2030 02,2030 02 14,14,4,06
4246,2030-02-14 05:30:00,3326.2796800000006,2030,05:30:00,Feb,2030 02,2030 02 14,14,4,06
4247,2030-02-14 05:45:00,3403.1534080000015,2030,05:45:00,Feb,2030 02,2030 02 14,14,4,06
4248,2030-02-14 06:00:00,3590.455296,2030,06:00:00,Feb,2030 02,2030 02 14,14,4,06
4249,2030-02-14 06:15:00,3720.6097920000025,2030,06:15:00,Feb,2030 02,2030 02 14,14,4,06
4250,2030-02-14 06:30:00,3829.858304000001,2030,06:30:00,Feb,2030 02,2030 02 14,14,4,06
4251,2030-02-14 06:45:00,3931.8978560000014,2030,06:45:00,Feb,2030 02,2030 02 14,14,4,06
4252,2030-02-14 07:00:00,4043.3090560000014,2030,07:00:00,Feb,2030 02,2030 02 14,14,4,06
4253,2030-02-14 07:15:00,4097.441792000001,2030,07:15:00,Feb,2030 02,2030 02 14,14,4,06
4254,2030-02-14 07:30:00,4132.241408000002,2030,07:30:00,Feb,2030 02,2030 02 14,14,4,06
4255,2030-02-14 07:45:00,4179.492864000002,2030,07:45:00,Feb,2030 02,2030 02 14,14,4,06
4256,2030-02-14 08:00:00,4228.317184000001,2030,08:00:00,Feb,2030 02,2030 02 14,14,4,06
4257,2030-02-14 08:15:00,4248.043520000001,2030,08:15:00,Feb,2030 02,2030 02 14,14,4,06
4258,2030-02-14 08:30:00,4269.539328000002,2030,08:30:00,Feb,2030 02,2030 02 14,14,4,06
4259,2030-02-14 08:45:00,4282.318848000002,2030,08:45:00,Feb,2030 02,2030 02 14,14,4,06
4260,2030-02-14 09:00:00,4258.988032000001,2030,09:00:00,Feb,2030 02,2030 02 14,14,4,06
4261,2030-02-14 09:15:00,4253.351936000002,2030,09:15:00,Feb,2030 02,2030 02 14,14,4,06
4262,2030-02-14 09:30:00,4255.842304000001,2030,09:30:00,Feb,2030 02,2030 02 14,14,4,06
4263,2030-02-14 09:45:00,4275.634176000001,2030,09:45:00,Feb,2030 02,2030 02 14,14,4,06
4264,2030-02-14 10:00:00,4283.826176000001,2030,10:00:00,Feb,2030 02,2030 02 14,14,4,06
4265,2030-02-14 10:15:00,4278.648832000002,2030,10:15:00,Feb,2030 02,2030 02 14,14,4,06
4266,2030-02-14 10:30:00,4293.591040000002,2030,10:30:00,Feb,2030 02,2030 02 14,14,4,06
4267,2030-02-14 10:45:00,4303.74912,2030,10:45:00,Feb,2030 02,2030 02 14,14,4,06
4268,2030-02-14 11:00:00,4314.300416000001,2030,11:00:00,Feb,2030 02,2030 02 14,14,4,06
4269,2030-02-14 11:15:00,4314.759168000001,2030,11:15:00,Feb,2030 02,2030 02 14,14,4,06
4270,2030-02-14 11:30:00,4293.656576,2030,11:30:00,Feb,2030 02,2030 02 14,14,4,06
4271,2030-02-14 11:45:00,4265.7382400000015,2030,11:45:00,Feb,2030 02,2030 02 14,14,4,06
4272,2030-02-14 12:00:00,4234.674176000001,2030,12:00:00,Feb,2030 02,2030 02 14,14,4,06
4273,2030-02-14 12:15:00,4226.08896,2030,12:15:00,Feb,2030 02,2030 02 14,14,4,06
4274,2030-02-14 12:30:00,4210.098176000002,2030,12:30:00,Feb,2030 02,2030 02 14,14,4,06
4275,2030-02-14 12:45:00,4195.6802560000015,2030,12:45:00,Feb,2030 02,2030 02 14,14,4,06
4276,2030-02-14 13:00:00,4205.379584000001,2030,13:00:00,Feb,2030 02,2030 02 14,14,4,06
4277,2030-02-14 13:15:00,4187.881472000002,2030,13:15:00,Feb,2030 02,2030 02 14,14,4,06
4278,2030-02-14 13:30:00,4144.365568000002,2030,13:30:00,Feb,2030 02,2030 02 14,14,4,06
4279,2030-02-14 13:45:00,4088.3322880000014,2030,13:45:00,Feb,2030 02,2030 02 14,14,4,06
4280,2030-02-14 14:00:00,4116.512768000001,2030,14:00:00,Feb,2030 02,2030 02 14,14,4,06
4281,2030-02-14 14:15:00,4073.259008000002,2030,14:15:00,Feb,2030 02,2030 02 14,14,4,06
4282,2030-02-14 14:30:00,4066.5743360000015,2030,14:30:00,Feb,2030 02,2030 02 14,14,4,06
4283,2030-02-14 14:45:00,4039.704576000001,2030,14:45:00,Feb,2030 02,2030 02 14,14,4,06
4284,2030-02-14 15:00:00,4037.7384960000018,2030,15:00:00,Feb,2030 02,2030 02 14,14,4,06
4285,2030-02-14 15:15:00,3994.4847360000017,2030,15:15:00,Feb,2030 02,2030 02 14,14,4,06
4286,2030-02-14 15:30:00,3975.938048000001,2030,15:30:00,Feb,2030 02,2030 02 14,14,4,06
4287,2030-02-14 15:45:00,3962.6342400000012,2030,15:45:00,Feb,2030 02,2030 02 14,14,4,06
4288,2030-02-14 16:00:00,3983.4746880000016,2030,16:00:00,Feb,2030 02,2030 02 14,14,4,06
4289,2030-02-14 16:15:00,3966.959616000001,2030,16:15:00,Feb,2030 02,2030 02 14,14,4,06
4290,2030-02-14 16:30:00,3971.3505280000013,2030,16:30:00,Feb,2030 02,2030 02 14,14,4,06
4291,2030-02-14 16:45:00,3980.2634240000016,2030,16:45:00,Feb,2030 02,2030 02 14,14,4,06
4292,2030-02-14 17:00:00,4050.9767680000023,2030,17:00:00,Feb,2030 02,2030 02 14,14,4,06
4293,2030-02-14 17:15:00,4083.2860160000014,2030,17:15:00,Feb,2030 02,2030 02 14,14,4,06
4294,2030-02-14 17:30:00,4135.321600000001,2030,17:30:00,Feb,2030 02,2030 02 14,14,4,06
4295,2030-02-14 17:45:00,4227.727360000001,2030,17:45:00,Feb,2030 02,2030 02 14,14,4,06
4296,2030-02-14 18:00:00,4287.954944000002,2030,18:00:00,Feb,2030 02,2030 02 14,14,4,06
4297,2030-02-14 18:15:00,4305.911808000002,2030,18:15:00,Feb,2030 02,2030 02 14,14,4,06
4298,2030-02-14 18:30:00,4308.402176000001,2030,18:30:00,Feb,2030 02,2030 02 14,14,4,06
4299,2030-02-14 18:45:00,4301.586432000002,2030,18:45:00,Feb,2030 02,2030 02 14,14,4,06
4300,2030-02-14 19:00:00,4295.950336000002,2030,19:00:00,Feb,2030 02,2030 02 14,14,4,06
4301,2030-02-14 19:15:00,4257.873920000001,2030,19:15:00,Feb,2030 02,2030 02 14,14,4,06
4302,2030-02-14 19:30:00,4217.307136000002,2030,19:30:00,Feb,2030 02,2030 02 14,14,4,06
4303,2030-02-14 19:45:00,4172.480512000001,2030,19:45:00,Feb,2030 02,2030 02 14,14,4,06
4304,2030-02-14 20:00:00,4105.633792000002,2030,20:00:00,Feb,2030 02,2030 02 14,14,4,06
4305,2030-02-14 20:15:00,4042.3260160000013,2030,20:15:00,Feb,2030 02,2030 02 14,14,4,06
4306,2030-02-14 20:30:00,3973.644288000002,2030,20:30:00,Feb,2030 02,2030 02 14,14,4,06
4307,2030-02-14 20:45:00,3924.099072000001,2030,20:45:00,Feb,2030 02,2030 02 14,14,4,06
4308,2030-02-14 21:00:00,3852.468224000001,2030,21:00:00,Feb,2030 02,2030 02 14,14,4,06
4309,2030-02-14 21:15:00,3795.2552960000003,2030,21:15:00,Feb,2030 02,2030 02 14,14,4,06
4310,2030-02-14 21:30:00,3747.1518720000017,2030,21:30:00,Feb,2030 02,2030 02 14,14,4,06
4311,2030-02-14 21:45:00,3697.672192000002,2030,21:45:00,Feb,2030 02,2030 02 14,14,4,06
4312,2030-02-14 22:00:00,3664.248832000001,2030,22:00:00,Feb,2030 02,2030 02 14,14,4,06
4313,2030-02-14 22:15:00,3596.877824000001,2030,22:15:00,Feb,2030 02,2030 02 14,14,4,06
4314,2030-02-14 22:30:00,3532.259328000001,2030,22:30:00,Feb,2030 02,2030 02 14,14,4,06
4315,2030-02-14 22:45:00,3481.9276800000016,2030,22:45:00,Feb,2030 02,2030 02 14,14,4,06
4316,2030-02-14 23:00:00,3432.775680000001,2030,23:00:00,Feb,2030 02,2030 02 14,14,4,06
4317,2030-02-14 23:15:00,3374.579712000001,2030,23:15:00,Feb,2030 02,2030 02 14,14,4,06
4318,2030-02-14 23:30:00,3320.8401920000015,2030,23:30:00,Feb,2030 02,2030 02 14,14,4,06
4319,2030-02-14 23:45:00,3279.2248320000017,2030,23:45:00,Feb,2030 02,2030 02 14,14,4,06
4320,2030-02-15 00:00:00,3217.620992000001,2030,00:00:00,Feb,2030 02,2030 02 15,15,5,06
4321,2030-02-15 00:15:00,3173.842944000001,2030,00:15:00,Feb,2030 02,2030 02 15,15,5,06
4322,2030-02-15 00:30:00,3131.0479360000013,2030,00:30:00,Feb,2030 02,2030 02 15,15,5,06
4323,2030-02-15 00:45:00,3106.6030080000005,2030,00:45:00,Feb,2030 02,2030 02 15,15,5,06
4324,2030-02-15 01:00:00,3099.2629760000013,2030,01:00:00,Feb,2030 02,2030 02 15,15,5,06
4325,2030-02-15 01:15:00,3079.733248000001,2030,01:15:00,Feb,2030 02,2030 02 15,15,5,06
4326,2030-02-15 01:30:00,3054.698496000001,2030,01:30:00,Feb,2030 02,2030 02 15,15,5,06
4327,2030-02-15 01:45:00,3046.965248000001,2030,01:45:00,Feb,2030 02,2030 02 15,15,5,06
4328,2030-02-15 02:00:00,3037.8557440000013,2030,02:00:00,Feb,2030 02,2030 02 15,15,5,06
4329,2030-02-15 02:15:00,3023.3722880000014,2030,02:15:00,Feb,2030 02,2030 02 15,15,5,06
4330,2030-02-15 02:30:00,3028.8773120000005,2030,02:30:00,Feb,2030 02,2030 02 15,15,5,06
4331,2030-02-15 02:45:00,3037.5936000000006,2030,02:45:00,Feb,2030 02,2030 02 15,15,5,06
4332,2030-02-15 03:00:00,3043.3607680000014,2030,03:00:00,Feb,2030 02,2030 02 15,15,5,06
